"","BM_Series1_NHBE_Mock_1","BM_Series1_NHBE_Mock_2","BM_Series1_NHBE_Mock_3","BM_Series1_NHBE_SARS.CoV.2_1","BM_Series1_NHBE_SARS.CoV.2_2","BM_Series1_NHBE_SARS.CoV.2_3"
"AC005747.1",7.15126498578544,0,0.793210975148128,1.34988381167832,1.36430384585747,5.5706740901073
"TRAPPC6A",34.5644474312963,43.0560766802389,37.280915831962,49.9457010320979,35.4718999922943,33.4240445406438
"CEACAM7",8.34314248341634,1.2301736194354,0.793210975148128,20.2482571751748,15.0073423044322,6.03489693094958
"ST7L",166.862849668327,161.152744146037,149.916874302996,121.489543051049,156.894942273609,132.303509640048
"RPUSD1",122.763382255983,175.914827579262,156.262562104181,284.825484264126,126.880257664745,157.835765886374
"RHBDF1",464.832224076053,460.084933668839,437.852458281766,627.695972430419,421.569888369959,490.219319929443
"LUC7L",417.157124170817,345.678787061347,433.886403406026,403.615259691818,547.085842188846,432.191464824158
"CACNA2D2",7.15126498578544,14.7620834332248,0.793210975148128,2.69976762335664,4.09291153757242,4.17800556758048
"BAIAP3",9.53501998104725,12.301736194354,3.96605487574064,6.7494190583916,6.82151922928736,7.4275654534764
"TSR3",645.997603715951,674.135143450598,651.226210596613,670.892254404125,585.286349872855,642.484411725709
"PIGQ",162.095339677803,244.804550267644,138.811920650922,211.931758433496,133.701776894032,155.978874523004
"CRAMP1",318.231291867452,371.51243306949,309.35228030777,345.57025578965,330.161530697508,334.240445406438
"TEAD3",790.214780929291,746.715386997286,779.72638857061,1034.01099974559,779.017495984617,835.601113516095
"DNAJC11",1101.29480781096,949.694034204127,1162.84728956716,1318.83648400972,1200.58738435458,1299.82395435837
"FMO3",8.34314248341634,6.15086809717699,4.75926585088877,5.39953524671328,0,0.464222840842275
"MYLIP",57.2101198862835,73.8104171661239,79.3210975148128,45.8960495970629,38.2005076840092,45.9580612433853
"NOX1",0,1.2301736194354,2.37963292544438,1.34988381167832,1.36430384585747,0
"E2F2",8.34314248341634,4.92069447774159,6.34568780118502,2.69976762335664,6.82151922928736,6.03489693094958
"PSMB1",2182.32769816219,1989.19074262704,2331.24705596035,2266.4549198079,2341.14539949142,2137.28195923784
"SYN1",16.6862849668327,7.38104171661239,11.1049536520738,13.4988381167832,10.9144307668598,8.35601113516095
"JARID2",1175.19121266407,1182.19684827742,1204.88747125001,1375.53160410021,1263.34536126402,1213.94272880255
"CDKL5",314.655659374559,321.075314672639,327.596132736177,286.175368075804,274.225073017352,291.996166889791
"CAMK1G",0,2.4603472388708,0,1.34988381167832,1.36430384585747,3.7137827267382
"CDK11A",783.063515943505,776.239553863736,698.8188691055,813.979938442027,825.403826743771,799.85595477124
"NADK",641.230093725427,594.173858187297,526.692087498357,654.693648663986,609.84381909829,589.56300786969
"DLEC1",5.95938748815453,9.84138895548318,0.793210975148128,8.09930287006992,5.45721538342989,3.24955988589593
"CYTH3",663.875766180415,651.992018300761,671.056484975316,762.684353598251,661.687365240874,659.196433996031
"ADAM22",4.76750999052362,4.92069447774159,2.37963292544438,2.69976762335664,1.36430384585747,1.39266852252683
"SYPL1",1605.45898930883,1500.81181571119,1612.59791247614,1142.00170467986,1478.9053689095,1474.37174251507
"CYB561",432.651531640019,478.53753796037,364.877048568139,430.612935925384,390.190899915237,387.161849262458
"SPAG9",1382.57789725185,1347.04011328176,1630.84176490455,1536.16777768993,1536.20613043551,1498.97555307971
"CELSR3",34.5644474312963,40.5957294413681,37.280915831962,49.9457010320979,40.9291153757242,49.6718439701235
"AASS",272.939946957477,307.543404858849,318.870812009547,286.175368075804,336.983049926796,271.570361892731
"PLEKHG6",88.198934824687,109.48545212975,65.8365109372946,120.139659239371,92.7726615183081,79.3821057840291
"SS18L2",61.9776298768071,54.1276392551575,79.3210975148128,68.8440743955943,61.3936730635862,72.4187631713949
"MPND",50.058854900498,56.5879864940283,49.972291434332,75.593493453986,27.2860769171494,48.7433982884389
"MGST1",4299.10213395468,4306.83784164333,4571.27484977866,3242.42091565133,4106.55457603099,4238.35453688997
"CRY1",107.268974786782,87.3423269799132,116.602013346775,126.889078297762,124.15164997303,129.982395435837
"NFIX",895.10000072081,971.837159353964,904.260511668866,836.927963240559,735.359772917177,766.431910230596
"ST3GAL1",883.181225744501,927.55090905429,948.680326277161,894.972967142727,998.670415167669,1011.54157019532
"MMP25",34.5644474312963,29.5241668664495,23.0031182792957,39.1466305386713,25.921773071292,41.7800556758048
"IL32",671.0270311662,586.792816470685,533.037775299542,1322.88613544475,1485.72688813879,1401.95297934367
"PKD1",368.29014676795,483.458232438111,348.219618090028,553.452362788111,272.860769171494,359.772701652763
"MAPK8IP2",35.7563249289272,22.1431251498372,21.4166963289994,32.3972114802797,21.8288615337196,23.675364882956
"MED24",797.366045915076,792.231810916396,762.275747117351,951.668087233216,829.496738281343,936.801692819711
"RHOBTB2",1951.10346362179,1767.75949112867,1561.03919909152,2216.5092187758,1955.04741111376,1977.12507914725
"HEATR5B",676.986418654355,698.738615839306,704.371345931537,595.298760950139,720.352430612745,696.798484104255
"SEC62",3890.28815226728,3620.40096199837,3229.16187982803,3261.31928901482,4098.36875295585,3657.61176299629
"RPS20",9315.71452148316,8137.59849256515,8461.97468288023,9156.26189461405,8565.09954429321,8563.51874501745
"CSDE1",11626.7649893895,10521.674967031,11423.0312531082,10689.7299046806,11510.6315474995,11544.7578289065
"UBE3C",2374.21997528076,2072.84254874864,2374.08044861835,2278.60387411301,2410.72489563015,2523.05113997777
"REV3L",220.497337061718,233.732987692726,308.559069332622,176.83477932986,216.924311491338,173.619342475011
"TENM1",3.57563249289272,2.4603472388708,0.793210975148128,1.34988381167832,0,0.464222840842275
"MASP2",33.3725699336654,36.9052085830619,31.7284390059251,25.6477924218881,30.0146846088644,30.1744846547479
"IYD",13.11065247394,19.6827779109664,14.2777975526663,8.09930287006992,1.36430384585747,10.2129024985301
"FAM76A",156.135952189649,150.081181571118,172.126781607144,124.189310674406,140.52329612332,131.839286799206
"TRAF3IP3",16.6862849668327,22.1431251498372,34.9012829065176,43.1962819737063,25.921773071292,26.924924768852
"POMT2",394.51145171583,389.965037361021,352.978883940917,444.111774042167,446.127357595393,464.222840842275
"VTA1",789.02290343166,735.643824422368,902.674089718569,688.440743955944,746.274203684037,802.641291816294
"MLXIPL",2.38375499526181,4.92069447774159,3.17284390059251,4.04965143503496,0,2.32111420421138
"BAZ1B",2308.66671291106,2056.85029169598,2141.66963289994,2142.26560913349,2327.50236103285,2269.12124603704
"RANBP9",830.738615848741,767.628338527688,740.065839813203,762.684353598251,837.682561356488,843.492901810414
"ETV7",14.3025299715709,2.4603472388708,3.17284390059251,12.1489543051049,13.6430384585747,9.28445681684551
"SPRTN",187.124767128052,180.835522057003,197.509532811884,182.234314576573,192.366842265904,174.547788156696
"EEF1AKNMT",516.082956474182,451.473718332791,510.034657020246,548.052827541398,541.628626805416,596.990573323166
"DYRK4",239.567377023812,200.51829996797,222.099073041476,236.229667043706,264.67494609635,267.392356325151
"ZNF207",2362.30120030446,2162.64522296743,2402.63604372368,2387.94446285895,2360.24565333343,2532.79981963545
"UQCRC1",1607.84274430409,1472.51782246417,1500.75516498026,1741.35011706503,1578.4995496571,1687.91424930251
"STARD3NL",457.680959090268,461.315107288274,465.614842411951,456.260728347272,420.205584524101,466.543955046487
"CD9",6427.79534472348,5473.04243286808,4899.66419348998,5708.65863958762,6144.82452174205,4910.54921042959
"NCAPD2",1102.48668530859,973.067332973399,1073.21444937542,935.469481493076,968.655730558805,991.115765198258
"IFFO1",16.6862849668327,11.0715625749186,17.4506414532588,16.1986057401398,17.7359499961471,10.2129024985301
"GIPR",97.7339548057343,92.2630214576548,69.8025658130352,102.591169687552,106.415699976883,92.3803453276128
"PHF7",52.4426098957599,50.4371183968513,38.8673377822583,48.5958172204195,40.9291153757242,45.9580612433853
"SEMA3G",4.76750999052362,3.69052085830619,6.34568780118502,2.69976762335664,0,0
"NISCH",1158.50492769724,1540.17737153312,1093.04472375412,1428.17707275566,1120.09345744898,1049.60784314438
"FUZ",30.9888149384036,40.5957294413681,19.0370634035551,31.0473276686014,39.5648115298667,25.9964790871674
"SLC6A13",7.15126498578544,4.92069447774159,3.96605487574064,8.09930287006992,5.45721538342989,5.10645124926503
"IDS",2529.16404997278,2380.38595360749,2197.19440116031,2351.49759994363,2247.00843412726,2505.8748948666
"PRSS3",97.7339548057343,72.5802435466885,84.0803633657015,140.387916414545,105.051396131025,153.193537477951
"ZNF200",108.460852284412,111.945799368621,145.157608452107,97.1916344408391,111.872915360313,107.699699075408
"CD4",10.7268974786782,11.0715625749186,5.55247682603689,6.7494190583916,12.2787346127172,6.96334261263413
"LRRC23",138.257789725185,125.477709182411,123.740912123108,124.189310674406,103.687092285168,144.373303501948
"HFE",328.95818934613,282.939932470141,285.555951053326,260.527575653916,227.838742258198,232.57564326198
"SCMH1",415.965246673186,339.52791896417,341.873930288843,361.76886152979,361.54051915223,358.380033130236
"FYN",318.231291867452,269.408022656352,282.383107152733,348.270023413007,364.269126843945,326.812879952962
"HIVEP2",979.723303052605,971.837159353964,979.615554307938,1148.75112373825,1261.98105741816,1228.33363686866
"ELOA",1454.09054710971,1280.61073783225,1373.84140895656,1626.60999307238,1657.62917271683,1706.94738577705
"LYPLA2",1139.43488773515,1248.62622372693,1169.98618834349,1561.81557011182,1073.70712668983,1227.40519118698
"CLCN6",276.51557945037,303.852884000543,280.003474227289,364.468629153147,345.16887300194,343.989125064126
"MRC2",473.17536655947,610.166115239957,485.445116790654,541.303408483007,371.090646073232,369.521381310451
"NME1-NME2",550.647403905479,371.51243306949,288.728794953918,592.598993326783,366.99773453566,486.969760043547
"TSPAN9",350.411984303486,389.965037361021,318.870812009547,337.47095291958,289.232415321784,323.099097226224
"BTBD7",946.350733118939,819.295630543975,966.130967730419,809.930287006992,971.38433825052,965.583508951933
"APBA3",79.8557923412707,147.620834332248,129.293388949145,129.588845921119,117.330130743743,102.129024985301
"MKS1",145.409054710971,148.851007951683,149.123663327848,139.038032602867,156.894942273609,187.546027700279
"ABHD5",510.123568986028,484.688406057547,537.003830175282,350.969791036363,526.621284500984,434.048356187527
"ANOS1",56.0182423886526,72.5802435466885,72.9754097136277,66.1443067722377,64.1222807553012,68.7049804446567
"AKAP8L",1452.89866961207,1372.8737592899,1260.41223951037,1492.97149571622,1622.15727272453,1506.40311853318
"MBTD1",194.276032113838,218.970904259501,207.028064513661,167.385592648112,181.452411499044,201.472712925547
"UTP18",183.54913463516,193.137258251357,242.722558395327,159.286289778042,210.102792262051,215.399398150816
"RNF216",535.152996436277,484.688406057547,460.855576561062,593.948877138461,506.156726813122,497.182662542077
"TTC19",548.263648910217,649.53167106189,691.679970329167,545.353059918042,549.814449880561,575.636322644421
"PTBP1",2532.73968246568,2628.88102473344,2516.85842414501,3498.89883987021,2477.57578407717,2736.12942392437
"DPF1",5.95938748815453,12.301736194354,7.13889877633315,6.7494190583916,13.6430384585747,4.64222840842275
"SYT7",168.054727165958,155.00187604886,139.60513162607,141.737800226224,109.144307668598,127.197058390783
"LARS2",713.934621080913,701.198963078177,713.096666658167,720.837955436223,765.374457526042,740.435431143429
"PIK3C2A",771.144740967196,816.835283305104,873.325283638089,789.682029831818,706.70939215417,757.147453413751
"PLAUR",557.798668891264,488.378926915853,420.401816828508,838.277847052237,738.088380608892,788.714606591026
"ANLN",1222.86631256931,1182.19684827742,1298.48636631748,920.620759564615,1129.64358436999,1051.00051166691
"WIZ",854.57616580136,909.098304762759,847.942532433348,1100.15530651783,789.931926751476,939.122807023923
"RABGAP1",1342.0540623324,1335.96855070684,1385.73957358378,1116.35391225797,1268.80257664745,1220.44184857434
"DCN",7.15126498578544,0,7.13889877633315,8.09930287006992,1.36430384585747,3.7137827267382
"QPCTL",107.268974786782,88.5725005993486,96.7717389680716,128.23896210944,83.2225345973058,97.4867965768778
"PPP5C",778.296005952982,708.580004794789,717.062721533907,880.124245214265,788.567622905619,887.129848849588
"CEP68",218.113582066456,231.272640453855,269.691731550363,179.534546953217,192.366842265904,199.151598721336
"MAP4K3",461.256591583161,436.711634899566,563.179792355171,423.863516866993,435.212926828534,405.266540055306
"ZBTB32",0,3.69052085830619,0,2.69976762335664,1.36430384585747,2.32111420421138
"TMEM159",382.592676739521,402.266773555375,455.303099735025,368.518280588182,439.305838366106,441.011698800161
"GABRA3",5.95938748815453,7.38104171661239,1.58642195029626,4.04965143503496,1.36430384585747,1.8568913633691
"BRCA1",252.678029497752,198.057952729099,280.003474227289,164.685825024755,212.831399953766,214.470952469131
"ERCC1",1406.41544720447,1407.31862063409,1315.1437967956,1517.26940432643,1382.03979585362,1496.19021603465
"SEMA3B",91.7745673175798,110.715625749186,103.910637744405,117.439891616014,90.0440538265932,90.987676805086
"MBTPS2",151.368442199125,156.232049668295,225.271916942068,160.63617358972,177.359499961471,150.872423273739
"PRICKLE3",431.459654142388,493.299621393594,469.580897287692,438.712238795454,431.120015290961,401.088534487726
"EXTL3",1505.34127950783,1454.06521817264,1244.54802000741,1571.26475679357,1406.59726507905,1427.48523559
"ELOVL5",3527.95739298748,3145.55394489631,2918.22317756996,2386.59457904727,3222.48568391535,2842.90067731809
"ALOX5",47.6750999052362,20.9129515304018,39.6605487574064,28.3475600452447,36.8362038381517,29.7102618139056
"CALCOCO1",2317.00985539448,2245.0668554696,2034.58615125495,2103.11897859482,2275.65881489026,2130.78283946604
"UBR7",282.474966938525,274.328717134094,277.623841301845,259.177691842238,301.511149934501,265.071242120939
"MAP4K5",829.546738351111,813.144762446798,918.538309221532,800.481100325244,862.240030581922,886.665626008746
"EHD3",380.208921744259,417.0288569886,425.161082679396,431.962819737063,392.919507606952,441.475921641004
"PSMC4",955.885753099987,889.415526851792,881.25739338957,1052.90937310909,1062.79269592297,1079.31810495829
"MAN2B2",965.420773081034,1037.03636118404,873.325283638089,1097.45553889447,836.31825751063,932.159464411289
"CLDN11",0,2.4603472388708,3.17284390059251,6.7494190583916,2.72860769171494,0.464222840842275
"SLC25A39",1741.33302403875,1820.65695676439,1512.65332960748,2352.84748375531,1558.03499196923,1800.72039962719
"MVP",4245.46764656129,4199.81273675245,3790.7552502329,5178.15430159804,3809.13633763406,4324.69998528664
"NUB1",1543.48135943202,1509.42303104723,1354.01113457785,1519.96917194979,1525.29169966865,1577.42921318205
"PGM3",528.001731450491,437.941808519002,546.52236187706,560.201781846503,671.237492161876,656.875319791819
"RWDD2A",53.6344873933908,40.5957294413681,29.3488060804807,51.2955848437762,73.6724076763035,62.6700835137072
"CLK1",945.158855621308,767.628338527688,839.217211706719,827.478776558811,899.076234420074,768.288801593966
"POLR3B",338.493209327177,340.758092583605,377.568424170509,275.376297582377,360.176215306373,375.556278241401
"ANGEL1",388.552064227675,381.353822024973,358.531360766954,291.574903322517,294.689630705214,324.955988589593
"RNF14",442.186551621066,457.624586429968,625.843459391873,479.208753145804,499.335207583835,534.320489809459
"DNASE1L1",605.4737687965,597.864379045603,613.945294764651,734.336793553006,604.38660371486,583.063888097898
"DDX11",182.357257137529,186.98639015418,204.648431588217,211.931758433496,184.181019190759,203.793827129759
"HEBP1",377.825166748997,410.877988891423,449.750622908988,349.619907224685,417.476976832386,389.018740625827
"GPRC5A",16332.2973500363,17149.8504285489,16536.8624098882,16882.9968326608,18841.0361112917,19261.9983350685
"MAMLD1",76.280159848378,54.1276392551575,41.2469707077026,64.7944229605594,47.7506346050115,51.0645124926503
"CD6",0,0,3.17284390059251,2.69976762335664,1.36430384585747,3.7137827267382
"TACC3",364.714514275057,324.765835530945,337.114664437954,363.118745341468,309.696973009646,310.10085768264
"UFL1",485.094141535779,543.736739790446,673.43611790076,403.615259691818,455.677484516396,421.050116643944
"POLA2",87.0070573270561,65.1992018300761,76.9414645893684,59.3948877138461,76.4010153680184,66.8480890812876
"ZC3H3",97.7339548057343,121.787188324104,115.015591396479,168.73547645979,121.423042281315,123.947498504887
"CAPN1",8045.17310900862,8142.5191870429,6916.79970329167,9788.0075184795,7462.74203684037,7946.10236669723
"ACPP",17.8781624644636,17.2224306720956,12.69137560237,9.44918668174824,17.7359499961471,16.7120222703219
"MDH1",1048.8521979152,932.471603532031,1066.07555059908,834.228195617202,953.648388254373,999.935999174261
"SLC30A9",718.702131071436,590.483337328991,790.831342222683,639.844926735524,627.579769094437,682.407576038145
"MTMR11",271.748069459847,209.129515304018,220.512651091179,234.879783232028,246.938996100202,251.144556895671
"COX15",471.983489061839,519.133267401738,472.753741188284,472.459334087412,525.256980655127,436.369470391739
"CCDC88C",526.80985395286,613.856636098263,512.41428994569,639.844926735524,589.379261410428,564.494974464207
"YAF2",96.5420773081034,132.858750899023,104.703848719553,87.7424477590908,88.6797499807357,99.8079107810892
"ZMYND11",1127.51611275884,1057.94931271444,1143.8102261636,984.065298713496,1126.91497667827,1065.39141973302
"WAS",8.34314248341634,7.38104171661239,7.93210975148128,13.4988381167832,8.18582307514483,9.28445681684551
"BID",307.504394388774,282.939932470141,291.901638854511,463.010147405664,394.283811452809,420.121670962259
"MATR3",6263.31625005041,5234.38875069762,5198.70473112083,4947.32416980105,6106.62401405804,5430.47879217294
"XYLT2",917.745673175798,1013.66306241477,813.041249526831,1124.45321512804,762.645849834327,835.601113516095
"RGPD5",386.168309232414,184.52604291531,239.549714494735,137.688148791189,125.515953818887,167.584445544061
"NUDCD3",1115.59733778253,1110.84677835016,1154.12196884053,1247.29264199077,1203.31599204629,1163.80666199158
"ISL1",46.4832224076053,36.9052085830619,49.972291434332,28.3475600452447,30.0146846088644,34.8167130631706
"CHDH",10.7268974786782,4.92069447774159,7.93210975148128,8.09930287006992,1.36430384585747,2.78533704505365
"IL20RA",64.3613848720689,76.2707644049947,70.5957767881834,83.6927963240559,65.4865846011587,58.0278551052844
"CLCA4",307.504394388774,249.725244745386,253.034301072253,198.432920316713,221.01722302891,202.401158607232
"GLT8D1",481.518509042886,473.616843482628,550.488416752801,538.60364085965,517.071157579982,465.15128652396
"ATP2C1",1995.20293103414,2082.68393770413,2259.06485722187,2018.07629845909,2196.52919183053,2025.86847743569
"SLC38A5",2283.63728546082,2363.1635229354,2030.62009637921,2853.65437788797,2390.26033794229,2349.8960203436
"RALBP1",1568.51078688227,1467.59712798643,1839.45625136851,1642.80859881252,1513.01296505594,1628.95794851554
"RUFY3",607.857523791762,633.53941400923,612.358872814355,500.806894132657,680.787619082879,614.631041275172
"CNTN1",228.840479545134,246.03472388708,314.904757133807,215.981409868531,226.47443841234,234.896757466191
"SLC11A1",5.95938748815453,4.92069447774159,15.8642195029626,9.44918668174824,13.6430384585747,8.82023397600323
"WWTR1",836.698003336896,715.961046511401,751.964004440425,591.249109515104,679.423315237021,702.833381035205
"AGPS",706.783356095127,778.699901102607,948.680326277161,741.086212611398,720.352430612745,727.901414440688
"CXorf56",220.497337061718,212.820036162324,209.407697439106,195.733152693356,259.21773071292,232.57564326198
"TTC27",280.091211943263,222.661425117807,234.790448643846,245.678853725454,271.496465325637,279.46215018705
"ZNF582",38.140079924189,31.9845141053203,26.9691731550363,39.1466305386713,39.5648115298667,42.7085013574893
"VSIG2",67.9370173649616,67.6595490689469,66.6297219124427,59.3948877138461,51.8435461425839,74.7398773756063
"PHLDB1",1555.40013440833,1615.21796231868,1434.12544306781,1552.36638343007,1432.51903815035,1377.81339161987
"MARCO",23.8375499526181,12.301736194354,12.69137560237,31.0473276686014,34.1075961464368,29.7102618139056
"CYP24A1",1159.69680519487,1121.91834092508,1101.77004448075,1198.69682477035,983.663072863237,1069.10520245976
"PRDM11",77.4720373460089,94.7233686965256,92.8056840923309,80.9930287006992,83.2225345973058,92.3803453276128
"SNAI2",2896.2623192431,2977.02015903366,3435.39673336654,2869.85298362811,3225.21429160706,2993.77310059183
"CD74",272.939946957477,292.781321425625,230.031182792957,426.563284490349,368.362038381517,321.242205862854
"ZRANB1",600.706258805977,651.992018300761,666.297219124427,564.251433281538,612.572426790005,571.922539917683
"NCDN",379.017044246628,412.108162510858,386.293744897138,491.357707450909,342.440265310225,405.730762896149
"ZFP64",712.742743583282,661.833407256244,663.124375223835,805.880635571957,676.694707545306,713.974729215419
"MNAT1",440.994674123435,451.473718332791,687.713915453427,499.457010320979,529.349892192699,474.899966181648
"SAMD4A",598.322503810715,667.984275353421,564.766214305467,873.374826155874,818.582307514483,883.880288963692
"RUNX3",46.4832224076053,43.0560766802389,26.1759621798882,55.3452362788112,42.2934192215816,46.8865069250698
"MRE11",313.463781876928,297.702015903366,265.725676674623,269.976762335664,281.046592246639,288.746607003895
"PLEKHB1",8.34314248341634,6.15086809717699,6.34568780118502,1.34988381167832,8.18582307514483,3.24955988589593
"SERPINB1",1436.21238464524,1252.31674458523,1325.45553947252,2154.4145634386,2094.20640339122,2471.05818180343
"SLC7A9",1.19187749763091,4.92069447774159,0,0,0,0.928445681684551
"SPAST",159.711584682541,151.311355190554,201.475587687624,164.685825024755,204.645576878621,157.835765886374
"NRXN3",1.19187749763091,6.15086809717699,15.0710085278144,8.09930287006992,10.9144307668598,9.74867965768778
"OSBPL5",96.5420773081034,97.1837159353964,76.9414645893684,122.839426862727,107.78000382274,106.307030552881
"AQR",1017.86338297679,1007.51219431759,1201.71462734941,923.320527187971,1039.59953054339,1165.66355335495
"CPS1",507.739813990766,424.409898705212,475.926585088877,438.712238795454,452.948876824681,480.934863112597
"C8B",7.15126498578544,11.0715625749186,7.13889877633315,6.7494190583916,5.45721538342989,1.39266852252683
"FHL1",462.448469080791,385.044342883279,448.164200958692,463.010147405664,450.220269132966,487.433982884389
"RTF2",952.310120607094,964.456117637352,978.82234333279,951.668087233216,915.447880570364,926.124567480339
"NLRP2",907.018775697119,725.802435466885,798.763451974165,896.322850954405,963.198515175375,938.194361342238
"SLC45A4",119.187749763091,118.096667465798,96.7717389680716,144.43756784958,96.8655730558805,118.37682441478
"RNF10",2121.54194578301,1856.33199172801,1850.56120502058,1950.58210787517,2171.9717226051,2106.64325174224
"ZNF839",208.578562085409,207.899341684582,196.716321836736,194.383268881678,208.738488416193,204.258049970601
"ZDHHC6",275.323701952739,259.566633700869,378.361635145657,290.225019510839,331.525834543366,349.095576313391
"GRAMD1B",119.187749763091,91.0328478382194,105.497059694701,164.685825024755,126.880257664745,147.158640547001
"RNH1",817.627963374801,847.589623790989,849.528954383645,1328.28567069147,762.645849834327,854.170027149787
"NDUFS1",2334.88801785894,2131.89088248154,2132.15110119817,1930.3338507,2201.98640721396,2288.15438251157
"RB1CC1",595.938748815453,664.293754495115,980.408765283086,595.298760950139,623.486857556865,587.70611650632
"ERP44",1976.13289107204,2017.48473587405,1927.50266960995,1960.03129455692,2233.36539566868,1883.81628813795
"ALAS1",702.015846104604,599.094552665039,590.942176485355,768.083888844964,800.846357518336,849.063575900521
"BIRC3",119.187749763091,111.945799368621,149.123663327848,433.312703548741,417.476976832386,392.732523352565
"AKAP11",713.934621080913,816.835283305104,966.924178705568,727.587374494615,652.137238319872,713.974729215419
"GLRX2",54.8263648910217,66.4293754495115,106.290270669849,63.4445391488811,62.7579769094437,54.3140723785462
"SNAPC1",491.053529023933,540.046218932139,667.090430099575,485.958172204195,497.970903737977,491.61198845197
"DERA",495.821039014457,477.307364340934,477.513007039173,406.315027315175,500.699511429692,459.580612433852
"STRAP",4656.66538324395,3851.67360245223,3971.60735256668,4072.59945983349,4721.85561051271,4231.85541711818
"ABCC2",21.4537949573563,27.0638196275787,19.0370634035551,17.5484895518182,20.4645576878621,15.7835765886374
"DEF6",199.043542104361,248.49507112595,249.86145717166,267.276994712307,186.909626882474,221.898517922608
"PLEKHO1",59.5938748815453,66.4293754495115,57.9044011858133,72.8937258306293,85.9511422890207,71.4903174897104
"GCLM",581.636218843882,589.253163709555,557.627315529134,523.754918931188,578.464830643568,545.461837989673
"UBR2",1113.21358278727,1085.01313234202,1116.04784203342,965.166925349999,1103.72181129869,1018.96913564879
"EHD2",7139.34621080913,7072.2681381341,5915.76745265474,7414.91177754902,6056.14477176132,6666.23999449507
"DEPDC1",83.4314248341634,93.4931950770902,118.188435297071,74.2436096423076,72.308103830446,57.5636322644421
"CCDC28A",163.287217175434,177.145001198697,178.472469408329,118.789775427692,140.52329612332,172.226673952484
"RRAGD",95.3501998104725,72.5802435466885,66.6297219124427,63.4445391488811,60.0293692177288,43.1727241983316
"HSF2",98.9258323033652,116.866493846363,126.9137560237,87.7424477590908,96.8655730558805,71.9545403305527
"PHF20",1009.52024049338,877.113790657438,856.667853159978,903.072270012796,944.098261333371,933.552132933816
"HSD17B6",3.57563249289272,1.2301736194354,7.13889877633315,5.39953524671328,5.45721538342989,4.17800556758048
"NR1H3",77.4720373460089,97.1837159353964,92.0124731171828,85.0426801357342,75.036711522161,68.7049804446567
"TYMP",358.755126786903,487.148753296417,334.73503151251,940.869016739789,723.08103830446,692.156255695832
"NCAPH2",112.036484777305,141.469966235071,120.568068222515,153.886754531329,133.701776894032,111.877704642988
"TOMM34",712.742743583282,508.061704826819,590.942176485355,657.393416287342,671.237492161876,639.234851839813
"SEC63",3698.3958751487,3689.29068468676,3578.1747088932,3131.7304430937,3616.76949536816,3410.18098882735
"KPNA6",2144.187618238,2054.38994445711,2262.23770112246,2076.12130236126,2199.25779952225,2238.48253854145
"VIM",4537.47763348086,4362.19565451792,4975.01923612906,5244.29860837028,5016.54524121792,4918.90522156475
"RTEL1-TNFRSF6B",11.9187749763091,29.5241668664495,11.1049536520738,51.2955848437762,42.2934192215816,15.3193537477951
"FAS",311.080026881666,351.829655158524,489.411171666395,387.416653951678,362.904822998088,338.418450974019
"RNASET2",143.025299715709,158.692396907166,141.191553576367,116.090007804336,145.98051150675,135.553069525944
"CD44",28305.8986912364,26415.5181301363,22438.3520649902,23741.7564797983,26708.9763903517,26555.4033875415
"KCNG1",32.1806924360345,47.9767711579805,31.7284390059251,74.2436096423076,42.2934192215816,58.956300786969
"AGPAT4",246.718642009598,265.717501798046,256.207144972845,267.276994712307,276.953680709067,276.212590301154
"SLAMF7",348.028229308225,319.845141053203,303.799803481733,170.085360271468,226.47443841234,256.251008144936
"BTN3A1",283.666844436156,269.408022656352,287.142373003622,286.175368075804,346.533176847798,307.779743478428
"MIPEP",244.334887014336,237.423508551032,247.481824246216,211.931758433496,231.93165379577,216.792066673343
"PRKCH",452.913449099744,428.100419563518,491.790804591839,430.612935925384,485.69216912526,445.189704367742
"IFNGR1",918.937550673429,1115.76747282791,1141.43059323816,1418.72788607391,1496.64131890565,1358.3160323045
"B4GALT7",334.917576834285,382.583995644409,362.497415642694,461.660263593986,339.711657618511,393.660969034249
"SH2D2A",25.029427450249,9.84138895548318,22.2099073041476,36.4468629153147,15.0073423044322,38.9947186307511
"VRK2",317.039414369821,323.53566191151,377.568424170509,383.367002516643,373.819253764947,356.98736460771
"VEZT",2046.45366343227,1846.49060277253,1766.48084165488,1772.39744473363,2000.06943802705,2057.43563061296
"POU2F2",115.612117270198,93.4931950770902,115.808802371627,184.93408219993,181.452411499044,206.11494133397
"BRD9",649.573236208844,628.618719531488,592.528598435651,689.790627767622,721.716734458603,715.831620578788
"SNX1",2088.16937584935,2154.03400763138,2064.72816831058,2090.97002428972,1946.86158803861,1954.84238278682
"TBPL1",88.198934824687,118.096667465798,164.987882830811,134.988381167832,107.78000382274,96.094128054351
"ARNTL2",734.196538540638,743.02486613898,910.606199470051,931.419830058041,1019.13497285553,1082.10344200334
"BCLAF1",3392.08335825756,3080.35474306624,3482.19618090028,2985.94299143245,3383.47353772653,3263.4865711212
"SLC39A9",886.756858237394,890.645700471228,1069.24839449968,890.923315707692,900.440538265932,872.738940783477
"ANK1",33.3725699336654,27.0638196275787,14.2777975526663,28.3475600452447,23.193165379577,13.9266852252683
