Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	ubiquitin binding (GO:0043130)	4/74	0.5098528753630284	0.7602413685947903	0	0	1.0860585197934596	0.731604939843124	TOP2A;CKS2;MVB12A;UCHL3
GO_Molecular_Function_2021	protein tyrosine phosphatase activity (GO:0004725)	4/74	0.5098528753630284	0.7602413685947903	0	0	1.0860585197934596	0.731604939843124	PTPRO;PTPN4;CDC25A;CDKN3
GO_Molecular_Function_2021	5'-3' exonuclease activity (GO:0008409)	1/14	0.5124411756667415	0.7602413685947903	0	0	1.462000462000462	0.977448704053158	EXO1
GO_Molecular_Function_2021	5'-nucleotidase activity (GO:0008253)	1/14	0.5124411756667415	0.7602413685947903	0	0	1.462000462000462	0.977448704053158	NT5DC2
GO_Molecular_Function_2021	sulfate transmembrane transporter activity (GO:0015116)	1/14	0.5124411756667415	0.7602413685947903	0	0	1.462000462000462	0.977448704053158	SLC25A11
GO_Molecular_Function_2021	translation elongation factor activity (GO:0003746)	1/14	0.5124411756667415	0.7602413685947903	0	0	1.462000462000462	0.977448704053158	GFM1
GO_Molecular_Function_2021	LRR domain binding (GO:0030275)	1/14	0.5124411756667415	0.7602413685947903	0	0	1.462000462000462	0.977448704053158	PMF1
GO_Molecular_Function_2021	metalloendopeptidase inhibitor activity (GO:0008191)	1/14	0.5124411756667415	0.7602413685947903	0	0	1.462000462000462	0.977448704053158	SPOCK1
GO_Molecular_Function_2021	phosphatase activator activity (GO:0019211)	1/14	0.5124411756667415	0.7602413685947903	0	0	1.462000462000462	0.977448704053158	PPP2R5C
GO_Molecular_Function_2021	phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	4/75	0.520490485053102	0.7703746757694625	0	0	1.0707053566378189	0.6991531148631934	ADAP2;KCNQ1;COMMD1;PLCD1
GO_Molecular_Function_2021	metalloexopeptidase activity (GO:0008235)	3/55	0.5234350892650081	0.7714784890362809	0	0	1.0964431756808888	0.7097739924767534	CPA3;LTA4H;PEPD
GO_Molecular_Function_2021	ubiquitin conjugating enzyme activity (GO:0061631)	2/35	0.5281643594916885	0.7714784890362809	0	0	1.1518187890933382	0.7352609402572704	UBE2C;UBE2E1
GO_Molecular_Function_2021	phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	2/35	0.5281643594916885	0.7714784890362809	0	0	1.1518187890933382	0.7352609402572704	ADAP2;COMMD1
GO_Molecular_Function_2021	sodium-independent organic anion transmembrane transporter activity (GO:0015347)	1/15	0.5368361352216328	0.7714784890362809	0	0	1.3575003575003577	0.8444499026994592	SLCO4A1
GO_Molecular_Function_2021	solute:anion antiporter activity (GO:0140323)	1/15	0.5368361352216328	0.7714784890362809	0	0	1.3575003575003577	0.8444499026994592	SLC4A2
GO_Molecular_Function_2021	aspartic-type endopeptidase activity (GO:0004190)	1/15	0.5368361352216328	0.7714784890362809	0	0	1.3575003575003577	0.8444499026994592	HM13
GO_Molecular_Function_2021	voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization (GO:0086008)	1/15	0.5368361352216328	0.7714784890362809	0	0	1.3575003575003577	0.8444499026994592	KCNQ1
GO_Molecular_Function_2021	Wnt-activated receptor activity (GO:0042813)	1/15	0.5368361352216328	0.7714784890362809	0	0	1.3575003575003577	0.8444499026994592	FZD2
GO_Molecular_Function_2021	cysteine-type endopeptidase activity involved in apoptotic process (GO:0097153)	1/15	0.5368361352216328	0.7714784890362809	0	0	1.3575003575003577	0.8444499026994592	CLC
GO_Molecular_Function_2021	nucleotide diphosphatase activity (GO:0004551)	1/15	0.5368361352216328	0.7714784890362809	0	0	1.3575003575003577	0.8444499026994592	ENPP5
GO_Molecular_Function_2021	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor (GO:0050664)	1/15	0.5368361352216328	0.7714784890362809	0	0	1.3575003575003577	0.8444499026994592	CYBB
GO_Molecular_Function_2021	purinergic nucleotide receptor activity (GO:0001614)	1/15	0.5368361352216328	0.7714784890362809	0	0	1.3575003575003577	0.8444499026994592	P2RX4
GO_Molecular_Function_2021	single-stranded DNA binding (GO:0003697)	5/97	0.5371052771771576	0.7714784890362809	0	0	1.032772558444396	0.6419313061412106	RADX;TREX1;RBBP8;POLR2G;BRCA2
GO_Molecular_Function_2021	phosphoric diester hydrolase activity (GO:0008081)	2/36	0.5434764066615513	0.7788596122678014	0	0	1.1178828244724743	0.6816502734047611	PLCL1;PLD3
GO_Molecular_Function_2021	protein kinase regulator activity (GO:0019887)	5/98	0.5463079186398003	0.7811461642089452	0	0	1.0216134435618955	0.6176394024412323	CDKN1C;CCNA2;CCNB2;TPX2;CCNB1
GO_Molecular_Function_2021	protein phosphatase regulator activity (GO:0019888)	3/57	0.5477812798713707	0.7812966079395013	0	0	1.0557227237267357	0.6354175441848741	DMPK;BOD1L1;PPP2R5C
GO_Molecular_Function_2021	calcium channel regulator activity (GO:0005246)	2/37	0.5584386214472209	0.7812966079395013	0	0	1.0858860578299456	0.6326486901588462	CACNG6;STIM2
GO_Molecular_Function_2021	phosphotyrosine residue binding (GO:0001784)	2/37	0.5584386214472209	0.7812966079395013	0	0	1.0858860578299456	0.6326486901588462	ZAP70;YES1
GO_Molecular_Function_2021	protein serine/threonine kinase activator activity (GO:0043539)	2/37	0.5584386214472209	0.7812966079395013	0	0	1.0858860578299456	0.6326486901588462	CCNB1;CKS2
GO_Molecular_Function_2021	transmembrane receptor protein phosphatase activity (GO:0019198)	1/16	0.560011650943978	0.7812966079395013	0	0	1.2669336002669336	0.7345651750870772	PTPRO
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	1/16	0.560011650943978	0.7812966079395013	0	0	1.2669336002669336	0.7345651750870772	PTPRO
GO_Molecular_Function_2021	tRNA methyltransferase activity (GO:0008175)	1/16	0.560011650943978	0.7812966079395013	0	0	1.2669336002669336	0.7345651750870772	THUMPD3
GO_Molecular_Function_2021	tropomyosin binding (GO:0005523)	1/16	0.560011650943978	0.7812966079395013	0	0	1.2669336002669336	0.7345651750870772	S100A6
GO_Molecular_Function_2021	chloride transmembrane transporter activity (GO:0015108)	1/16	0.560011650943978	0.7812966079395013	0	0	1.2669336002669336	0.7345651750870772	CLCN7
GO_Molecular_Function_2021	DNA binding, bending (GO:0008301)	1/16	0.560011650943978	0.7812966079395013	0	0	1.2669336002669336	0.7345651750870772	TOP2A
GO_Molecular_Function_2021	nucleotidase activity (GO:0008252)	1/16	0.560011650943978	0.7812966079395013	0	0	1.2669336002669336	0.7345651750870772	NT5DC2
GO_Molecular_Function_2021	aminoacyl-tRNA ligase activity (GO:0004812)	2/38	0.5730476768580657	0.7944753540272183	0	0	1.055666889334224	0.5877809247301292	MARS2;DARS2
GO_Molecular_Function_2021	ubiquitin-like protein conjugating enzyme activity (GO:0061650)	2/38	0.5730476768580657	0.7944753540272183	0	0	1.055666889334224	0.5877809247301292	UBE2C;UBE2E1
GO_Molecular_Function_2021	ribosomal small subunit binding (GO:0043024)	1/17	0.5820286217003197	0.7944753540272183	0	0	1.1876876876876876	0.6428189227267332	ERAL1
GO_Molecular_Function_2021	sulfuric ester hydrolase activity (GO:0008484)	1/17	0.5820286217003197	0.7944753540272183	0	0	1.1876876876876876	0.6428189227267332	GNS
GO_Molecular_Function_2021	anion transmembrane transporter activity (GO:0008509)	1/17	0.5820286217003197	0.7944753540272183	0	0	1.1876876876876876	0.6428189227267332	SLC4A2
GO_Molecular_Function_2021	G protein-coupled chemoattractant receptor activity (GO:0001637)	1/17	0.5820286217003197	0.7944753540272183	0	0	1.1876876876876876	0.6428189227267332	CCR2
GO_Molecular_Function_2021	glutamate receptor binding (GO:0035254)	1/17	0.5820286217003197	0.7944753540272183	0	0	1.1876876876876876	0.6428189227267332	AKAP5
GO_Molecular_Function_2021	intracellular calcium activated chloride channel activity (GO:0005229)	1/17	0.5820286217003197	0.7944753540272183	0	0	1.1876876876876876	0.6428189227267332	ANO5
GO_Molecular_Function_2021	intracellular chloride channel activity (GO:0061778)	1/17	0.5820286217003197	0.7944753540272183	0	0	1.1876876876876876	0.6428189227267332	ANO5
GO_Molecular_Function_2021	metalloaminopeptidase activity (GO:0070006)	1/17	0.5820286217003197	0.7944753540272183	0	0	1.1876876876876876	0.6428189227267332	LTA4H
GO_Molecular_Function_2021	serine-type peptidase activity (GO:0008236)	6/125	0.5991206229248341	0.8105023338328193	0	0	0.95772957070152	0.4906375107069168	HGF;RHBDD1;PREP;CTSH;PRSS57;PCSK7
GO_Molecular_Function_2021	sulfotransferase activity (GO:0008146)	2/40	0.60119891797304	0.8105023338328193	0	0	1.0	0.5088294208836465	UST;CHST13
GO_Molecular_Function_2021	RNA polymerase binding (GO:0070063)	1/18	0.6029449082085762	0.8105023338328193	0	0	1.1177648236471769	0.5655101416378103	BRCA1
GO_Molecular_Function_2021	transforming growth factor beta receptor binding (GO:0005160)	1/18	0.6029449082085762	0.8105023338328193	0	0	1.1177648236471769	0.5655101416378103	TGFBR3
GO_Molecular_Function_2021	cholesterol transfer activity (GO:0120020)	1/18	0.6029449082085762	0.8105023338328193	0	0	1.1177648236471769	0.5655101416378103	NPC2
GO_Molecular_Function_2021	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	1/18	0.6029449082085762	0.8105023338328193	0	0	1.1177648236471769	0.5655101416378103	ETHE1
GO_Molecular_Function_2021	phosphatidylcholine transporter activity (GO:0008525)	1/18	0.6029449082085762	0.8105023338328193	0	0	1.1177648236471769	0.5655101416378103	ABCB1
GO_Molecular_Function_2021	syntaxin binding (GO:0019905)	3/62	0.6053118695713461	0.8105023338328193	0	0	0.965999693997246	0.4849429233836206	VAMP8;TMED9;VAMP2
GO_Molecular_Function_2021	protein serine/threonine phosphatase activity (GO:0004722)	3/62	0.6053118695713461	0.8105023338328193	0	0	0.965999693997246	0.4849429233836206	PPP1CC;CAMK2G;CDKN3
GO_Molecular_Function_2021	carboxylic acid binding (GO:0031406)	2/41	0.6147400385913487	0.8212313328424342	0	0	0.9743075895380504	0.4740550106385016	GLUD1;SHMT2
GO_Molecular_Function_2021	zinc ion binding (GO:0008270)	16/336	0.6159234996318257	0.8212313328424342	0	0	0.9491869918699188	0.460006876294154	TIMM8B;SHMT2;TIMM13;SORD;CRIP2;ADA2;BMI1;SKI;PLA2G15;P2RX4;MMP23B;TNFSF10;LTA4H;TK1;SNRPC;ENPP5
GO_Molecular_Function_2021	RNA cap binding (GO:0000339)	1/19	0.6228154838888618	0.8217523712270576	0	0	1.0556111667222778	0.4998371418487653	EIF4A1
GO_Molecular_Function_2021	sterol transfer activity (GO:0120015)	1/19	0.6228154838888618	0.8217523712270576	0	0	1.0556111667222778	0.4998371418487653	NPC2
GO_Molecular_Function_2021	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines (GO:0016814)	1/19	0.6228154838888618	0.8217523712270576	0	0	1.0556111667222778	0.4998371418487653	ADA2
GO_Molecular_Function_2021	ligand-gated calcium channel activity (GO:0099604)	1/19	0.6228154838888618	0.8217523712270576	0	0	1.0556111667222778	0.4998371418487653	P2RX4
GO_Molecular_Function_2021	protein tyrosine kinase activator activity (GO:0030296)	1/19	0.6228154838888618	0.8217523712270576	0	0	1.0556111667222778	0.4998371418487653	NRG1
GO_Molecular_Function_2021	protein phosphorylated amino acid binding (GO:0045309)	2/42	0.6279256694973029	0.8267687981714488	0	0	0.9498997995991983	0.4420201795813684	ZAP70;YES1
GO_Molecular_Function_2021	growth factor activity (GO:0008083)	4/87	0.6384210161989183	0.8327509448541026	0	0	0.9153239463879614	0.4107583149594419	GRN;HGF;NRG1;ADA2
GO_Molecular_Function_2021	protein kinase inhibitor activity (GO:0004860)	2/43	0.6407574714002146	0.8327509448541026	0	0	0.9266826335598024	0.4124703817564545	CDKN1C;CIT
GO_Molecular_Function_2021	acylglycerol O-acyltransferase activity (GO:0016411)	1/20	0.6416925793416899	0.8327509448541026	0	0	1.0	0.4436459383541027	PLA2G15
GO_Molecular_Function_2021	antiporter activity (GO:0015297)	1/20	0.6416925793416899	0.8327509448541026	0	0	1.0	0.4436459383541027	SLC25A11
GO_Molecular_Function_2021	tau-protein kinase activity (GO:0050321)	1/20	0.6416925793416899	0.8327509448541026	0	0	1.0	0.4436459383541027	CDK5
GO_Molecular_Function_2021	transcription coactivator binding (GO:0001223)	1/20	0.6416925793416899	0.8327509448541026	0	0	1.0	0.4436459383541027	CIT
GO_Molecular_Function_2021	zinc ion transmembrane transporter activity (GO:0005385)	1/20	0.6416925793416899	0.8327509448541026	0	0	1.0	0.4436459383541027	SLC30A4
GO_Molecular_Function_2021	cytokine receptor activity (GO:0004896)	4/88	0.6473496582204271	0.8378192943970717	0	0	0.9043794224517115	0.3932863041506212	IFNGR2;IL2RB;IL5RA;CCR2
GO_Molecular_Function_2021	cadherin binding (GO:0045296)	15/322	0.6482494224053292	0.8378192943970717	0	0	0.9272474743299328	0.4019429992527867	PTPRO;CTNND1;ANK3;BZW2;CKAP5;EPN2;PSMB6;ANLN;CCNB2;ARVCF;P2RX4;PRDX1;CCT8;TBC1D10A;RAN
GO_Molecular_Function_2021	actinin binding (GO:0042805)	1/21	0.6596258189717179	0.8387998341853635	0	0	0.94994994994995	0.3952575934488917	CSRP2
GO_Molecular_Function_2021	cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)	1/21	0.6596258189717179	0.8387998341853635	0	0	0.94994994994995	0.3952575934488917	PRDX3
GO_Molecular_Function_2021	excitatory extracellular ligand-gated ion channel activity (GO:0005231)	1/21	0.6596258189717179	0.8387998341853635	0	0	0.94994994994995	0.3952575934488917	P2RX4
GO_Molecular_Function_2021	histone acetyltransferase binding (GO:0035035)	1/21	0.6596258189717179	0.8387998341853635	0	0	0.94994994994995	0.3952575934488917	GLI3
GO_Molecular_Function_2021	hormone receptor binding (GO:0051427)	1/21	0.6596258189717179	0.8387998341853635	0	0	0.94994994994995	0.3952575934488917	JAK2
GO_Molecular_Function_2021	lysine N-methyltransferase activity (GO:0016278)	1/21	0.6596258189717179	0.8387998341853635	0	0	0.94994994994995	0.3952575934488917	EEF1AKMT4
GO_Molecular_Function_2021	N-acetyltransferase activity (GO:0008080)	1/21	0.6596258189717179	0.8387998341853635	0	0	0.94994994994995	0.3952575934488917	SAT2
GO_Molecular_Function_2021	neuropeptide binding (GO:0042923)	1/21	0.6596258189717179	0.8387998341853635	0	0	0.94994994994995	0.3952575934488917	PTGDR2
GO_Molecular_Function_2021	copper ion binding (GO:0005507)	2/45	0.665369764985953	0.8427128085593633	0	0	0.8834879060446474	0.3599438886674904	P2RX4;COMMD1
GO_Molecular_Function_2021	histone-lysine N-methyltransferase activity (GO:0018024)	2/45	0.665369764985953	0.8427128085593633	0	0	0.8834879060446474	0.3599438886674904	KMT2E;EZH2
GO_Molecular_Function_2021	potassium channel activity (GO:0005267)	4/91	0.6732482464251353	0.8457769847742129	0	0	0.8730554401514102	0.3454166600448699	KCNQ1;KCNMB1;KCNC4;KCNMA1
GO_Molecular_Function_2021	adenylyltransferase activity (GO:0070566)	1/22	0.6766623505215513	0.8457769847742129	0	0	0.904666571333238	0.353347269600778	COASY
GO_Molecular_Function_2021	syntaxin-1 binding (GO:0017075)	1/22	0.6766623505215513	0.8457769847742129	0	0	0.904666571333238	0.353347269600778	VAMP2
GO_Molecular_Function_2021	K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)	1/22	0.6766623505215513	0.8457769847742129	0	0	0.904666571333238	0.353347269600778	IKBKE
GO_Molecular_Function_2021	mRNA 3'-UTR AU-rich region binding (GO:0035925)	1/22	0.6766623505215513	0.8457769847742129	0	0	0.904666571333238	0.353347269600778	ELAVL1
GO_Molecular_Function_2021	channel activity (GO:0015267)	2/46	0.677156889708468	0.8457769847742129	0	0	0.8633630898159956	0.3365840779812752	BAX;MPV17
GO_Molecular_Function_2021	endopeptidase regulator activity (GO:0061135)	2/46	0.677156889708468	0.8457769847742129	0	0	0.8633630898159956	0.3365840779812752	PSMD14;CST7
GO_Molecular_Function_2021	carboxy-lyase activity (GO:0016831)	1/23	0.6928469690097347	0.8552329773713914	0	0	0.8634998634998635	0.3168579315410114	BCKDHA
GO_Molecular_Function_2021	cyclic nucleotide binding (GO:0030551)	1/23	0.6928469690097347	0.8552329773713914	0	0	0.8634998634998635	0.3168579315410114	STING1
GO_Molecular_Function_2021	low-density lipoprotein particle receptor binding (GO:0050750)	1/23	0.6928469690097347	0.8552329773713914	0	0	0.8634998634998635	0.3168579315410114	SNX17
GO_Molecular_Function_2021	phosphatase inhibitor activity (GO:0019212)	1/23	0.6928469690097347	0.8552329773713914	0	0	0.8634998634998635	0.3168579315410114	BOD1L1
GO_Molecular_Function_2021	phosphatidylinositol phospholipase C activity (GO:0004435)	1/23	0.6928469690097347	0.8552329773713914	0	0	0.8634998634998635	0.3168579315410114	PLCD1
GO_Molecular_Function_2021	protein phosphatase 1 binding (GO:0008157)	1/23	0.6928469690097347	0.8552329773713914	0	0	0.8634998634998635	0.3168579315410114	KCNQ1
GO_Molecular_Function_2021	phosphatidylinositol bisphosphate binding (GO:1902936)	4/94	0.6978008887433855	0.8586776706280801	0	0	0.8438197233377956	0.3036244588305543	ADAP2;KCNQ1;COMMD1;PLCD1
GO_Molecular_Function_2021	3'-5' exonuclease activity (GO:0008408)	2/48	0.6997136081858564	0.8586776706280801	0	0	0.8257384333885162	0.2948581138908787	CNOT6L;TREX1
GO_Molecular_Function_2021	acetylglucosaminyltransferase activity (GO:0008375)	2/48	0.6997136081858564	0.8586776706280801	0	0	0.8257384333885162	0.2948581138908787	EXT2;MGAT1
GO_Molecular_Function_2021	calmodulin-dependent protein kinase activity (GO:0004683)	1/24	0.7082222339049663	0.8624209091097085	0	0	0.8259128693911303	0.2849377470134216	CAMK2G
GO_Molecular_Function_2021	cell adhesion mediator activity (GO:0098631)	1/24	0.7082222339049663	0.8624209091097085	0	0	0.8259128693911303	0.2849377470134216	CD47
GO_Molecular_Function_2021	Notch binding (GO:0005112)	1/24	0.7082222339049663	0.8624209091097085	0	0	0.8259128693911303	0.2849377470134216	AAK1
GO_Molecular_Function_2021	phosphatidylinositol-3,5-bisphosphate binding (GO:0080025)	1/24	0.7082222339049663	0.8624209091097085	0	0	0.8259128693911303	0.2849377470134216	COMMD1
GO_Molecular_Function_2021	double-stranded RNA binding (GO:0003725)	3/73	0.7138367865008747	0.8675862482087553	0	0	0.8137268949706261	0.2743080955898485	EIF4A1;ELAVL1;ILF2
GO_Molecular_Function_2021	hexosyltransferase activity (GO:0016758)	5/119	0.7157855087234404	0.8682849165320812	0	0	0.8324958123953099	0.2783655589353984	EXT2;GBA;TMTC3;TMTC2;ALG1
GO_Molecular_Function_2021	methyltransferase activity (GO:0008168)	2/50	0.7209459791839935	0.8728694613875171	0	0	0.79124916499666	0.2588896604199451	EEF1AKMT4;NSUN2
GO_Molecular_Function_2021	protein-cysteine S-palmitoyltransferase activity (GO:0019706)	1/25	0.7228285803914951	0.8734754546987091	0	0	0.7914581247914582	0.2568939948463152	ZDHHC11B
GO_Molecular_Function_2021	inorganic cation transmembrane transporter activity (GO:0022890)	2/51	0.7310789651903944	0.8817593625960483	0	0	0.7750603247310949	0.2427750919462588	TMEM165;ATP6V1F
GO_Molecular_Function_2021	ion gated channel activity (GO:0022839)	1/26	0.7367044256304639	0.8868518038065776	0	0	0.7597597597597597	0.2321586637802983	ANO5
GO_Molecular_Function_2021	acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)	3/76	0.739084180089673	0.8880250985107859	0	0	0.780162405023289	0.2358769959892956	PLA2G15;SOAT1;SPHK1
GO_Molecular_Function_2021	nuclear receptor coactivator activity (GO:0030374)	2/53	0.7504077852742062	0.898215379343368	0	0	0.7445872136429722	0.2137996604930588	PPARGC1B;WDR77
GO_Molecular_Function_2021	phosphoric ester hydrolase activity (GO:0042578)	2/53	0.7504077852742062	0.898215379343368	0	0	0.7445872136429722	0.2137996604930588	PPP1CC;PTPRO
GO_Molecular_Function_2021	iron ion binding (GO:0005506)	2/54	0.7596159436572443	0.9041649658250726	0	0	0.7302296901495299	0.2007710383666319	ETHE1;ACO2
GO_Molecular_Function_2021	endoribonuclease activity, producing 5'-phosphomonoesters (GO:0016891)	1/28	0.7624087879510514	0.9041649658250726	0	0	0.7034071108145182	0.1908149351383926	EXO1
GO_Molecular_Function_2021	lipoprotein particle receptor binding (GO:0070325)	1/28	0.7624087879510514	0.9041649658250726	0	0	0.7034071108145182	0.1908149351383926	SNX17
GO_Molecular_Function_2021	receptor antagonist activity (GO:0048019)	1/28	0.7624087879510514	0.9041649658250726	0	0	0.7034071108145182	0.1908149351383926	ESR2
GO_Molecular_Function_2021	phosphatase activity (GO:0016791)	3/79	0.7625315297227274	0.9041649658250726	0	0	0.7492477432296891	0.2031296202727005	PPP1CC;PTPRO;OCRL
GO_Molecular_Function_2021	ubiquitin conjugating enzyme binding (GO:0031624)	1/29	0.7743049289744676	0.9078740940905056	0	0	0.6782496782496783	0.1734891582105578	RNF144A
GO_Molecular_Function_2021	inorganic anion transmembrane transporter activity (GO:0015103)	1/29	0.7743049289744676	0.9078740940905056	0	0	0.6782496782496783	0.1734891582105578	SLC25A11
GO_Molecular_Function_2021	palmitoyltransferase activity (GO:0016409)	1/29	0.7743049289744676	0.9078740940905056	0	0	0.6782496782496783	0.1734891582105578	ZDHHC11B
GO_Molecular_Function_2021	pre-mRNA binding (GO:0036002)	1/29	0.7743049289744676	0.9078740940905056	0	0	0.6782496782496783	0.1734891582105578	SNRPC
GO_Molecular_Function_2021	serine-type endopeptidase activity (GO:0004252)	4/105	0.7763456159434972	0.9078740940905056	0	0	0.7514811722136069	0.1902430772559356	HGF;RHBDD1;CTSH;PCSK7
GO_Molecular_Function_2021	cysteine-type endopeptidase activity (GO:0004197)	4/105	0.7763456159434972	0.9078740940905056	0	0	0.7514811722136069	0.1902430772559356	ESPL1;CTSZ;CTSH;CLC
GO_Molecular_Function_2021	secondary active transmembrane transporter activity (GO:0015291)	2/56	0.7771517166186133	0.9078740940905056	0	0	0.7031099235508053	0.1772678546901377	SLCO4A1;SLC25A11
GO_Molecular_Function_2021	receptor tyrosine kinase binding (GO:0030971)	2/56	0.7771517166186133	0.9078740940905056	0	0	0.7031099235508053	0.1772678546901377	NRG1;TOB1
GO_Molecular_Function_2021	voltage-gated potassium channel activity (GO:0005249)	3/82	0.7842396846897038	0.911014656916082	0	0	0.7206810304330714	0.175154739297677	KCNQ1;KCNC4;KCNMA1
GO_Molecular_Function_2021	solute:sodium symporter activity (GO:0015370)	1/30	0.785605993701368	0.911014656916082	0	0	0.6548272410341376	0.1580097428768095	SLC4A7
GO_Molecular_Function_2021	miRNA binding (GO:0035198)	1/30	0.785605993701368	0.911014656916082	0	0	0.6548272410341376	0.1580097428768095	ELAVL1
GO_Molecular_Function_2021	protein serine/threonine kinase inhibitor activity (GO:0030291)	1/30	0.785605993701368	0.911014656916082	0	0	0.6548272410341376	0.1580097428768095	CIT
GO_Molecular_Function_2021	kinase activator activity (GO:0019209)	1/31	0.7963417210162199	0.9200876922893072	0	0	0.6329662996329662	0.1441434453081891	TPX2
GO_Molecular_Function_2021	monocarboxylic acid binding (GO:0033293)	1/31	0.7963417210162199	0.9200876922893072	0	0	0.6329662996329662	0.1441434453081891	AKR1C3
GO_Molecular_Function_2021	mRNA 3'-UTR binding (GO:0003730)	3/85	0.8042799356196909	0.9227725390259134	0	0	0.694204564914255	0.1512032327423529	PCBP4;IGF2BP3;ELAVL1
GO_Molecular_Function_2021	SH2 domain binding (GO:0042169)	1/32	0.806540365201665	0.9227725390259134	0	0	0.6125157415479996	0.1316917008074296	JAK2
GO_Molecular_Function_2021	amino acid binding (GO:0016597)	1/32	0.806540365201665	0.9227725390259134	0	0	0.6125157415479996	0.1316917008074296	SHMT2
GO_Molecular_Function_2021	chemoattractant activity (GO:0042056)	1/32	0.806540365201665	0.9227725390259134	0	0	0.6125157415479996	0.1316917008074296	HGF
GO_Molecular_Function_2021	potassium ion transmembrane transporter activity (GO:0015079)	1/32	0.806540365201665	0.9227725390259134	0	0	0.6125157415479996	0.1316917008074296	KCNC4
GO_Molecular_Function_2021	transmembrane receptor protein tyrosine kinase activity (GO:0004714)	2/60	0.8088860547790443	0.9227725390259134	0	0	0.6544813765461959	0.1388136797486697	ERBB2;FGFRL1
GO_Molecular_Function_2021	nuclease activity (GO:0004518)	2/60	0.8088860547790443	0.9227725390259134	0	0	0.6544813765461959	0.1388136797486697	EXO1;RNASE1
GO_Molecular_Function_2021	RNA polymerase core enzyme binding (GO:0043175)	1/33	0.8162287694193023	0.9244741617795684	0	0	0.5933433433433434	0.1204846604255867	ERBB2
GO_Molecular_Function_2021	DNA secondary structure binding (GO:0000217)	1/33	0.8162287694193023	0.9244741617795684	0	0	0.5933433433433434	0.1204846604255867	RBBP8
GO_Molecular_Function_2021	exoribonuclease activity, producing 5'-phosphomonoesters (GO:0016896)	1/33	0.8162287694193023	0.9244741617795684	0	0	0.5933433433433434	0.1204846604255867	CNOT6L
GO_Molecular_Function_2021	kinase inhibitor activity (GO:0019210)	1/33	0.8162287694193023	0.9244741617795684	0	0	0.5933433433433434	0.1204846604255867	CDKN1C
GO_Molecular_Function_2021	3'-5'-exoribonuclease activity (GO:0000175)	1/34	0.8254324369271197	0.9282443062952662	0	0	0.575332908666242	0.1103763896177839	CNOT6L
GO_Molecular_Function_2021	endoribonuclease activity (GO:0004521)	1/34	0.8254324369271197	0.9282443062952662	0	0	0.575332908666242	0.1103763896177839	ZC3H12C
GO_Molecular_Function_2021	frizzled binding (GO:0005109)	1/34	0.8254324369271197	0.9282443062952662	0	0	0.575332908666242	0.1103763896177839	WNT10B
GO_Molecular_Function_2021	retinoid binding (GO:0005501)	1/34	0.8254324369271197	0.9282443062952662	0	0	0.575332908666242	0.1103763896177839	PTGDS
GO_Molecular_Function_2021	DNA-binding transcription repressor activity, RNA polymerase II-specific (GO:0001227)	10/256	0.8290708752713328	0.930046106933378	0	0	0.7700583066436725	0.1443471466626657	SKI;TFEC;SOX13;NFATC3;ZBTB20;PRDM1;E2F6;ZNF674;ZNF266;E2F8
GO_Molecular_Function_2021	protein kinase activator activity (GO:0030295)	2/63	0.8299778549215587	0.930046106933378	0	0	0.6221952100923158	0.1159499719475196	TPX2;NRG1
GO_Molecular_Function_2021	ubiquitin-like protein conjugating enzyme binding (GO:0044390)	1/35	0.8341755971925006	0.9314469565824388	0	0	0.5583819113230878	0.1012409784887476	RNF144A
GO_Molecular_Function_2021	estrogen receptor binding (GO:0030331)	1/35	0.8341755971925006	0.9314469565824388	0	0	0.5583819113230878	0.1012409784887476	PPARGC1B
GO_Molecular_Function_2021	chloride channel activity (GO:0005254)	2/64	0.8365281531009908	0.931617630798823	0	0	0.6121274807679876	0.1092617579078992	CLCN7;ANO5
GO_Molecular_Function_2021	transcription regulatory region nucleic acid binding (GO:0001067)	8/212	0.8372766048951447	0.931617630798823	0	0	0.7430423782416192	0.131964914336361	CREBZF;PER3;TAF9;SOX13;ZBED2;ZBTB20;BRCA1;GLI1
GO_Molecular_Function_2021	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)	1/36	0.8424812699182175	0.9357612699267372	0	0	0.5423995423995424	0.0929693690211135	AKR1C3
GO_Molecular_Function_2021	histone deacetylase binding (GO:0042826)	3/93	0.8501804853980194	0.9412165978108472	0	0	0.632230023403544	0.1026151158063755	TOP2A;PRDM1;GLI3
